wl		absorbance
579.000000	-0.007530 
578.000000	-0.007450 
577.000000	-0.007430 
576.000000	-0.007360 
575.000000	-0.006820 
574.000000	-0.006970 
573.000000	-0.006960 
572.000000	-0.007120 
571.000000	-0.006980 
570.000000	-0.007050 
569.000000	-0.006870 
568.000000	-0.006700 
567.000000	-0.006500 
566.000000	-0.005970 
565.000000	-0.005950 
564.000000	-0.005020 
563.000000	-0.004740 
562.000000	-0.004770 
561.000000	-0.004430 
560.000000	-0.004140 
559.000000	-0.003830 
558.000000	-0.003650 
557.000000	-0.003450 
556.000000	-0.003060 
555.000000	-0.002960 
554.000000	-0.002820 
553.000000	-0.002680 
552.000000	-0.002330 
551.000000	-0.002170 
550.000000	-0.002040 
549.000000	-0.001960 
548.000000	-0.001780 
547.000000	-0.001580 
546.000000	-0.001460 
545.000000	-0.001360 
544.000000	-0.001160 
543.000000	-0.001090 
542.000000	-0.000680 
541.000000	-0.000530 
540.000000	-0.000160 
539.000000	0.000120  
538.000000	0.000200  
537.000000	0.000130  
536.000000	0.000400  
535.000000	0.000550  
534.000000	0.000660  
533.000000	0.001010  
532.000000	0.001150  
531.000000	0.001160  
530.000000	0.001550  
529.000000	0.001930  
528.000000	0.002170  
527.000000	0.002280  
526.000000	0.002570  
525.000000	0.002330  
524.000000	0.002370  
523.000000	0.002630  
522.000000	0.002790  
521.000000	0.002930  
520.000000	0.003370  
519.000000	0.004010  
518.000000	0.004130  
517.000000	0.004460  
516.000000	0.004540  
515.000000	0.004440  
514.000000	0.004470  
513.000000	0.004650  
512.000000	0.004990  
511.000000	0.005440  
510.000000	0.005730  
509.000000	0.006290  
508.000000	0.006560  
507.000000	0.006650  
506.000000	0.006580  
505.000000	0.006570  
504.000000	0.006820  
503.000000	0.006880  
502.000000	0.007020  
501.000000	0.007460  
500.000000	0.007830  
499.000000	0.007920  
498.000000	0.008080  
497.000000	0.008350  
496.000000	0.008529  
495.000000	0.008869  
494.000000	0.009190  
493.000000	0.009630  
492.000000	0.009950  
491.000000	0.010160  
490.000000	0.010440  
489.000000	0.011000  
488.000000	0.011610  
487.000000	0.011690  
486.000000	0.012020  
485.000000	0.012430  
484.000000	0.012780  
483.000000	0.012960  
482.000000	0.013280  
481.000000	0.013850  
480.000000	0.014380  
479.000000	0.014840  
478.000000	0.015110  
477.000000	0.015300  
476.000000	0.015780  
475.000000	0.016560  
474.000000	0.016710  
473.000000	0.017120  
472.000000	0.017490  
471.000000	0.018150  
470.000000	0.018650  
469.000000	0.019190  
468.000000	0.019890  
467.000000	0.020420  
466.000000	0.020990  
